Time & Date,Country,Event,Actual,Previous,Consensus,Forecast
6:45 AM,FR,Inflation Rate YoY Prel JUN,0.10%,0.40%,,-0.20%
7:00 AM,ES,GDP Growth Rate YoY Final Q1,-4.10%,1.80%,-4.10%,-4.10%
7:00 AM,ES,GDP Growth Rate QoQ Final Q1,-5.20%,0.40%,-5.20%,-5.20%
9:00 AM,EA,Core Inflation Rate YoY Flash JUN,0.80%,0.90%,0.80%,0.70%
9:00 AM,EA,Inflation Rate MoM Flash JUN,0.30%,-0.10%,,0.10%
9:00 AM,EA,Inflation Rate YoY Flash JUN,0.30%,0.10%,0.10%,0.00%
9:00 AM,IT,Inflation Rate YoY Prel JUN,-0.20%,-0.20%,-0.20%,-0.60%
10:00 AM,FO,Unemployment Rate APR,1.60%,1.30%,,1.50%
10:00 AM,IE,Unemployment Rate JUN,5.30%,5.60%,,6%
10:00 AM,GB,BoE Haldane Speech,,,,
11:00 AM,SI,Unemployment Rate APR,9.10%,8%,,
3:00 PM,EA,ECB Guindos Speech,,,,
,EU,EU-South Korea Video Conference Meeting,,,,
Wednesday July 01 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,Unemployment Rate Harmonised MAY,3.90%,3.8% ®,,3.80%
6:00 AM,DE,Retail Sales YoY MAY,3.80%,-6.4% ®,-3.50%,-4.60%
6:00 AM,DE,Retail Sales MoM MAY,13.90%,-6.5% ®,3.90%,2.50%
6:00 AM,GB,Nationwide Housing Prices YoY JUN,-0.10%,1.80%,1%,0.50%
6:00 AM,GB,Nationwide Housing Prices MoM JUN,-1.40%,-1.70%,-0.70%,-0.60%
7:15 AM,ES,Markit Manufacturing PMI JUN,49,38.3,45.1,45.9
7:30 AM,SE,Monetary Policy Report,,,,
7:30 AM,SE,Riksbank Rate Decision,0%,0%,0%,0%
7:45 AM,IT,Markit/ADACI Manufacturing PMI JUN,47.5,45.4,47.7,48.8
7:50 AM,FR,Markit Manufacturing PMI Final JUN,52.3,40.6,52.1,52.1
7:55 AM,DE,Markit Manufacturing PMI Final JUN,45.2,36.6,44.6,44.6
7:55 AM,DE,Unemployment Rate JUN,6.40%,6.30%,6.60%,6.60%
7:55 AM,DE,Unemployment Change JUN,69K,237K ®,120K,105K
8:00 AM,EA,Markit Manufacturing PMI Final JUN,47.4,39.4,46.9,46.9
8:30 AM,GB,Markit/CIPS Manufacturing PMI Final JUN,50.1,40.7,50.1,50.1
9:30 AM,AT,Unemployment Rate JUN,10.10%,11.50%,,12%
11:00 AM,GB,BoE Haskel Speech,,,,
12:15 PM,DE,Bundesbank Mauderer Speech,,,,
3:00 PM,DE,Bundesbank Wuermeling Speech,,,,
Thursday July 02 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,RO,Unemployment Rate MAY,5.20%,4.80%,,5.50%
7:00 AM,ES,Unemployment Change JUN,5.1K,26.6K,,72K
8:00 AM,IT,Unemployment Rate MAY,7.80%,6.6% ®,7.70%,7.90%
9:00 AM,CY,Unemployment Rate MAY,10.20%,8.90%,,9.10%
9:00 AM,EA,Unemployment Rate MAY,7.40%,7.30%,7.70%,7.70%
12:00 PM,DE,Bundesbank Wuermeling Speech,,,,
1:00 PM,EA,ECB Mersch Speech,,,,
4:00 PM,GB,BoE Financial Stability Report,,,,
4:00 PM,GB,BoE FPC Record,,,,
11:01 PM,GB,Gfk Consumer Confidence Final JUN,-27,-30 ®,,-32
Friday July 03 2020,,,Actual,Previous,Consensus,Forecast
7:15 AM,ES,Markit Services PMI JUN,50.2,27.9,45.9,47
7:45 AM,IT,Markit/ADACI Services PMI JUN,46.4,28.9,47,46
7:50 AM,FR,Markit Services PMI Final JUN,50.7,31.1,50.3,50.3
7:55 AM,DE,Markit Services PMI Final JUN,47.3,32.6,45.8,45.8
8:00 AM,EA,Markit Services PMI Final JUN,48.3,30.5,47.3,47.3
8:30 AM,GB,Markit/CIPS UK Services PMI Final JUN,47.1,29,47,47
Saturday July 04 2020,,,Actual,Previous,Consensus,Forecast
10:40 AM,EA,ECB President Lagarde Speech,,,,
Monday July 06 2020,,,Actual,Previous,Consensus,Forecast
4:30 AM,NL,Consumer Confidence Final JUN,-27,-31,,-27
6:00 AM,DE,Factory Orders MoM MAY,10.40%,-26.2% ®,15%,14.50%
7:30 AM,DE,Construction PMI JUN,41.3,40.1,,45
8:30 AM,GB,Construction PMI JUN,55.3,28.9,47,45
9:00 AM,EA,Retail Sales YoY MAY,-5.10%,-19.60%,-7.50%,-8.60%
9:00 AM,EA,Retail Sales MoM MAY,17.80%,-12.1% ®,15%,14.80%
10:30 AM,ES,Consumer Confidence JUN,60.7,52.9,,54
Tuesday July 07 2020,,,Actual,Previous,Consensus,Forecast
4:30 AM,NL,Inflation Rate YoY JUN,1.60%,1.20%,,1%
6:00 AM,DE,Industrial Production MoM MAY,7.80%,-17.5% ®,10%,11.60%
6:00 AM,RO,GDP Growth Rate YoY Final Q1,2.40%,4.30%,2.40%,2.40%
6:00 AM,RO,GDP Growth Rate QoQ Final Q1,0.30%,1.20%,,0.30%
6:30 AM,CZ,Unemployment Rate JUN,3.70%,3.60%,3.70%,3.80%
6:45 AM,FR,Balance of Trade MAY,€-7.1B,€-5.1B ®,,€-3.8B
7:30 AM,GB,Halifax House Price Index MoM JUN,-0.10%,-0.20%,-0.90%,-0.60%
7:30 AM,GB,Halifax House Price Index YoY JUN,2.50%,2.60%,,2.00%
8:00 AM,EU,European Commission Forecasts,,,,
8:00 AM,IT,Retail Sales MoM MAY,24.30%,-10.7% ®,,8.60%
Wednesday July 08 2020,,,Actual,Previous,Consensus,Forecast
8:45 AM,EA,ECB Guindos Speech,,,,
11:30 AM,GB,Supplementary Budget,,,,
2:00 PM,EA,ECB Guindos Speech,,,,
5:45 PM,DE,Bundesbank Buch Speech,,,,
Thursday July 09 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,Balance of Trade MAY,€7.1B,€3.6B ®,,€21.1B
9:00 AM,GR,Unemployment Rate APR,15.50%,14.5% ®,,15.20%
10:00 AM,IE,Inflation Rate YoY JUN,-0.40%,-0.50%,,-0.40%
12:00 PM,DE,Bundesbank Buch Speech,,,,
,EA,Eurogroup Meeting,,,,
Friday July 10 2020,,,Actual,Previous,Consensus,Forecast
6:45 AM,FR,Industrial Production MoM MAY,19.60%,-20.6% ®,15.10%,15.20%
7:30 AM,SE,Monetary Policy Meeting Minutes,,,,
8:00 AM,FR,IEA Oil Market Report,,,,
8:00 AM,IT,Industrial Production MoM MAY,42.10%,-20.5% ®,22.80%,15.10%
,EU,EcoFin Video Conference,,,,
Sunday July 12 2020,,,Actual,Previous,Consensus,Forecast
,PL,Presidential Election,,,,
Monday July 13 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,Wholesale Prices MoM JUN,0.60%,-0.60%,,
6:00 AM,DE,Wholesale Prices YoY JUN,-3.30%,-4.30%,,
3:30 PM,GB,BoE Gov Bailey Speech,,,,
Tuesday July 14 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,Inflation Rate YoY Final JUN,0.90%,0.60%,0.90%,0.90%
6:00 AM,GB,Balance of Trade MAY,£4.3B,£2.3B ®,,£-0.8B
6:00 AM,GB,GDP 3-Month Avg MAY,-19.10%,-10.8% ®,-17.40%,-17%
6:00 AM,GB,Manufacturing Production YoY MAY,-22.80%,-28.2% ®,-23.90%,-22.90%
6:00 AM,GB,Industrial Production MoM MAY,6%,-20.2% ®,6%,5.20%
6:00 AM,GB,Industrial Production YoY MAY,-20%,-23.8% ®,-20.80%,-20.30%
6:00 AM,GB,Construction Output YoY MAY,-39.70%,-44.3% ®,-36.50%,-34%
7:30 AM,SE,Inflation Rate MoM JUN,0.60%,0.60%,0.50%,0.40%
7:30 AM,SE,CPIF YoY JUN,0.70%,0.00%,0.50%,0.40%
8:00 AM,EA,ECB Bank Lending Survey,,,,
9:00 AM,EA,ZEW Economic Sentiment Index JUL,59.6,58.6,,51
9:00 AM,EA,Industrial Production MoM MAY,12.40%,-18.2% ®,15%,10.70%
9:00 AM,EA,Industrial Production YoY MAY,-20.90%,-28.7% ®,-20%,-20.20%
9:00 AM,DE,ZEW Economic Sentiment Index JUL,59.3,63.4,60,61
12:00 PM,PL,Interest Rate Decision,0.10%,0.10%,0.10%,0.10%
Wednesday July 15 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,GB,Inflation Rate YoY JUN,0.60%,0.50%,0.40%,0.60%
6:00 AM,GB,Core Inflation Rate YoY JUN,1.40%,1.20%,1.20%,1.30%
6:00 AM,GB,Inflation Rate MoM JUN,0.10%,0%,0%,0.10%
8:00 AM,DE,Bundesbank Beermann Speech,,,,
8:00 AM,IT,Inflation Rate YoY Final JUN,-0.20%,-0.20%,-0.20%,-0.20%
8:00 AM,GB,BoE Tenreyro Speech,,,,
,EU,EU-India Summit,,,,
Thursday July 16 2020,,,Actual,Previous,Consensus,Forecast
4:30 AM,NL,Unemployment Rate JUN,4.30%,3.60%,,4%
6:00 AM,EU,New Car Registrations YoY JUN,-22.30%,-52.30%,,-26%
6:00 AM,GB,Claimant Count Change JUN,-28.1K,566.4K ®,250K,210K
6:00 AM,GB,Average Earnings excl. Bonus MAY,0.70%,1.70%,0.50%,0.50%
6:00 AM,GB,Average Earnings incl. Bonus MAY,-0.30%,1%,-0.40%,-0.70%
6:00 AM,GB,Unemployment Rate MAY,3.90%,3.90%,4.20%,4.20%
6:00 AM,GB,Employment Change APR,-126K,6K,-234K,-230K
6:45 AM,FR,Inflation Rate YoY Final JUN,0.20%,0.40%,0.10%,0.10%
8:00 AM,IT,Balance of Trade MAY,€5.584B,€-1.131B ®,,€-0.6B
9:00 AM,EA,Balance of Trade MAY,€9.4B,€2.6B ®,,€22.5B
11:15 AM,GB,BoE Gov Bailey Speech,,,,
11:45 AM,EA,ECB Interest Rate Decision,0%,0%,0%,0%
11:45 AM,EA,Deposit Facility Rate,-0.50%,-0.50%,-0.50%,-0.50%
11:45 AM,EA,Marginal Lending Rate,0.25%,0.25%,,0.25%
12:30 PM,EA,ECB Press Conference,,,,
Friday July 17 2020,,,Actual,Previous,Consensus,Forecast
8:00 AM,PL,Employment Growth YoY JUN,-3.30%,-3.20%,-3.90%,-4%
8:00 AM,ES,Balance of Trade MAY,€0.12B,€-1.52B,,€-1.2B
8:30 AM,EA,ECB Guindos Speech,,,,
9:00 AM,EA,Inflation Rate YoY Final JUN,0.30%,0.10%,0.30%,0.30%
9:00 AM,EA,Core Inflation Rate YoY Final JUN,0.80%,0.90%,0.80%,0.80%
9:00 AM,EA,Construction Output YoY MAY,-11.90%,-31% ®,,-23%
,EU,EU Meeting on Common Recovery Plan,,,,
Saturday July 18 2020,,,Actual,Previous,Consensus,Forecast
,EU,EU Meeting on Common Recovery Plan,,,,
Sunday July 19 2020,,,Actual,Previous,Consensus,Forecast
,EU,EU Meeting on Common Recovery Plan,,,,
Monday July 20 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,PPI MoM JUN,0.00%,-0.40%,0.20%,0.40%
8:00 AM,EA,ECB Guindos Speech,,,,
8:30 AM,SK,Unemployment Rate JUN,7.40%,7.20%,8%,8%
9:00 AM,HR,Unemployment Rate JUN,9.10%,9.50%,,10%
9:00 AM,LU,Unemployment Rate JUN,7%,7%,,7.20%
10:00 AM,IE,GDP Growth Rate YoY Final Q1,5.10%,5.9% ®,,4.60%
10:00 AM,IE,GDP Growth Rate QoQ Final Q1,1.20%,0.4% ®,,1.20%
,EU,EU Meeting on Common Recovery Plan,,,,
Tuesday July 21 2020,,,Actual,Previous,Consensus,Forecast
5:00 AM,FI,Unemployment Rate JUN,7.90%,10.60%,,11%
12:00 PM,HU,Deposit Interest Rate JUL,-0.05%,-0.05%,-0.05%,-0.05%
12:00 PM,HU,Interest Rate Decision,0.60%,0.75%,0.60%,0.60%
1:00 PM,DE,Bundesbank Buch Speech,,,,
1:30 PM,EA,ECB Guindos Speech,,,,
Wednesday July 22 2020,,,Actual,Previous,Consensus,Forecast
4:30 AM,NL,Consumer Confidence JUL,-26,-27,,-20
10:35 AM,SI,Unemployment Rate MAY,9.30%,9.10%,,9.40%
1:00 PM,DE,Bundesbank Buch Speech,,,,
3:00 PM,EA,ECB Guindos Speech,,,,
Thursday July 23 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,GfK Consumer Confidence AUG,-0.3,-9.4 ®,-5,-4
6:45 AM,FR,Business Confidence JUL,82,78 ®,85,83
7:30 AM,SE,Unemployment Rate JUN,9.80%,9%,,9.10%
8:00 AM,PL,Unemployment Rate JUN,6.10%,6%,6.20%,6.30%
9:00 AM,EA,ECB Guindos Speech,,,,
10:00 AM,GB,CBI Business Optimism Index Q3,-1,-87,,-38
10:00 AM,GB,CBI Industrial Trends Orders JUL,-46,-58,-38,-34
11:00 AM,GB,BoE Haskel Speech,,,,
2:00 PM,EA,Consumer Confidence Flash JUL,-15,-14.7,-12,-12
11:01 PM,GB,Gfk Consumer Confidence JUL,-27,-30,-26,-26
Friday July 24 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,GB,Retail Sales YoY JUN,-1.60%,-12.9% ®,-6.40%,-7%
6:00 AM,GB,Retail Sales MoM JUN,13.90%,12.3% ®,8%,7.40%
7:15 AM,FR,Markit Manufacturing PMI Flash JUL,52,52.3,53.2,52.7
7:15 AM,FR,Markit Services PMI Flash JUL,57.8,50.7,52.3,51.8
7:30 AM,DE,Markit Manufacturing PMI Flash JUL,50,45.2,48,49.5
7:30 AM,DE,Markit Services PMI Flash JUL,56.7,47.3,50.5,50.5
8:00 AM,EA,Markit Manufacturing PMI Flash JUL,51.1,47.4,50,49.8
8:00 AM,EA,Markit Services PMI Flash JUL,55.1,48.3,51,50.8
8:00 AM,IT,Business Confidence JUL,85.2,80.2 ®,85.5,83
8:00 AM,IT,Consumer Confidence JUL,100,100.7 ®,103.8,102
8:30 AM,GB,Markit/CIPS Manufacturing PMI Flash JUL,53.6,50.1,52,51.5
8:30 AM,GB,Markit/CIPS UK Services PMI Flash JUL,56.6,47.1,51.5,50.5
Monday July 27 2020,,,Actual,Previous,Consensus,Forecast
8:00 AM,DE,Ifo Business Climate JUL,90.5,86.3 ®,89.3,88.5
10:00 AM,FR,Unemployment Benefit Claims JUN,-202.7K,-148.3K,,-42K
Tuesday July 28 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,ES,Unemployment Rate Q2,15.33%,14.41%,16.70%,17.20%
10:00 AM,GB,CBI Distributive Trades JUL,4,-37,-25,-23
Wednesday July 29 2020,,,Actual,Previous,Consensus,Forecast
6:45 AM,FR,Consumer Confidence JUL,94,96 ®,99,95
7:00 AM,HU,Unemployment Rate JUN,4.60%,4.10%,,5.50%
8:30 AM,GB,BoE Consumer Credit JUN,£-0.086B,£-4.542B ®,£-2B,£ 1.1B
8:30 AM,GB,Mortgage Lending JUN,£1.9B,£1.3B ®,£1.8B,£1.6B
8:30 AM,GB,Mortgage Approvals JUN,40K,9.27K ®,33.9K,33.4K
,EA,ECB Non-Monetary Policy Meeting,,,,
Thursday July 30 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DK,Unemployment Rate JUN,5.50%,5.60%,,6%
6:00 AM,DE,Unemployment Rate Harmonised JUN,4.20%,4.1% ®,,4.20%
6:00 AM,RO,Unemployment Rate JUN,5.20%,5.20%,,6.50%
7:00 AM,AT,GDP Growth Rate YoY Flash Q2,-12.80%,-2.8% ®,,-9.50%
7:00 AM,AT,GDP Growth Rate QoQ Flash Q2,-10.70%,-2.4% ®,-11.80%,-9.20%
7:55 AM,DE,Unemployment Rate JUL,6.40%,6.40%,6.50%,6.60%
7:55 AM,DE,Unemployment Change JUL,-18K,68K ®,43K,51K
8:00 AM,EA,ECB Economic Bulletin,,,,
8:00 AM,DE,GDP Growth Rate QoQ Flash Q2,-10.10%,-2.0% ®,-9%,-9.20%
8:00 AM,DE,GDP Growth Rate YoY Flash Q2,-11.70%,-2.30%,-11.30%,-11.40%
8:00 AM,IT,Unemployment Rate JUN,8.80%,8.3% ®,8.60%,8.80%
9:00 AM,BE,GDP Growth Rate YoY Adv Q2,-14.50%,-2.4% ®,,-12.80%
9:00 AM,BE,GDP Growth Rate QoQ Adv Q2,-12.20%,-3.5% ®,-12%,-10.30%
9:00 AM,CY,Unemployment Rate JUN,9.80%,10.20%,,10.50%
9:00 AM,EA,Consumer Confidence Final JUL,-15,-14.7,-15,-15
9:00 AM,EA,Economic Sentiment JUL,82.3,75.8 ®,81,79.5
9:00 AM,EA,Unemployment Rate JUN,7.80%,7.7% ®,7.70%,7.80%
9:00 AM,IS,Unemployment Rate JUN,4.10%,5.90%,,6.70%
10:30 AM,ES,Business Confidence JUL,-11.5,-23.1 ®,,-22
12:00 PM,DE,Inflation Rate YoY Prel JUL,-0.10%,0.90%,0.20%,0.30%
Friday July 31 2020,,,Actual,Previous,Consensus,Forecast
5:30 AM,FR,GDP Growth Rate QoQ Prel Q2,-13.80%,-5.9% ®,-15.30%,-16.20%
6:00 AM,DE,Retail Sales MoM JUN,-1.60%,12.7% ®,-3.30%,-3%
6:00 AM,DE,Retail Sales YoY JUN,5.90%,3.80%,3%,2.60%
6:00 AM,GB,Nationwide Housing Prices YoY JUL,1.50%,-0.10%,-0.30%,-0.80%
6:00 AM,GB,Nationwide Housing Prices MoM JUL,1.70%,-1.6% ®,-0.10%,-0.20%
6:45 AM,FR,Inflation Rate YoY Prel JUL,0.80%,0.20%,0.30%,0.20%
7:00 AM,CZ,GDP Growth Rate YoY Prel Q2,-10.70%,-2.00%,-14.70%,-10.50%
7:00 AM,CZ,GDP Growth Rate QoQ Prel Q2,-8.40%,-3.30%,-12.90%,-8.50%
7:00 AM,ES,GDP Growth Rate YoY Flash Q2,-22.10%,-4.10%,-19.70%,-17%
7:00 AM,ES,GDP Growth Rate QoQ Flash Q2,-18.50%,-5.20%,-16.60%,-14.60%
8:00 AM,IT,GDP Growth Rate YoY Adv Q2,-17.30%,-5.5% ®,-18.70%,-18%
8:00 AM,IT,GDP Growth Rate QoQ Adv Q2,-12.40%,-5.4% ®,-15%,-13.20%
8:30 AM,PT,GDP Growth Rate YoY Prel Q2,-16.50%,-2.30%,,-11.90%
8:30 AM,PT,GDP Growth Rate QoQ Prel Q2,-14.10%,-3.80%,,-11.40%
9:00 AM,EA,Core Inflation Rate YoY Flash JUL,1.20%,0.80%,0.80%,0.70%
9:00 AM,EA,GDP Growth Rate QoQ Flash Q2,-12.10%,-3.60%,-12%,-12.50%
9:00 AM,EA,GDP Growth Rate YoY Flash Q2,-15%,-3.10%,-14.50%,-14.70%
9:00 AM,EA,Inflation Rate MoM Flash JUL,-0.30%,0.30%,,-0.50%
9:00 AM,EA,Inflation Rate YoY Flash JUL,0.40%,0.30%,0.20%,0.20%
9:00 AM,IT,Inflation Rate YoY Prel JUL,-0.30%,-0.20%,-0.10%,-0.30%
10:00 AM,IT,Retail Sales MoM JUN,12.10%,24% ®,,2%
Monday August 03 2020,,,Actual,Previous,Consensus,Forecast
7:15 AM,ES,Markit Manufacturing PMI JUL,53.5,49,52,51.8
7:45 AM,IT,Markit/ADACI Manufacturing PMI JUL,51.9,47.5,51.2,51.5
7:50 AM,FR,Markit Manufacturing PMI Final JUL,52.4,52.3,52,52
7:55 AM,DE,Markit Manufacturing PMI Final JUL,51,45.2,50,50
8:00 AM,EA,Markit Manufacturing PMI Final JUL,51.8,47.4,51.1,51.1
8:30 AM,AT,Unemployment Rate JUL,9.20%,10.10%,,12%
8:30 AM,GB,Markit/CIPS Manufacturing PMI Final JUL,53.3,50.1,53.6,53.6
1:45 PM,CZ,Unemployment Rate JUL,3.80%,3.70%,,3.90%
Tuesday August 04 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,ES,Unemployment Change JUL,-89.8K,5.1K,,-3K
Wednesday August 05 2020,,,Actual,Previous,Consensus,Forecast
7:15 AM,ES,Markit Services PMI JUL,51.9,50.2,52,52.4
7:30 AM,SE,GDP Growth Rate YoY Flash Q2,-8.20%,0.40%,,-3.60%
7:30 AM,SE,GDP Growth Rate QoQ Flash Q2,-8.60%,0.10%,,-4.20%
7:45 AM,IT,Markit/ADACI Services PMI JUL,51.6,46.4,51.1,51.6
7:50 AM,FR,Markit Services PMI Final JUL,57.3,50.7,57.8,57.8
7:55 AM,DE,Markit Services PMI Final JUL,55.6,47.3,56.7,56.7
8:00 AM,EA,Markit Services PMI Final JUL,54.7,48.3,55.1,55.1
8:30 AM,GB,Markit/CIPS UK Services PMI Final JUL,56.5,47.1,56.6,56.6
9:00 AM,EA,Retail Sales MoM JUN,5.70%,20.3% ®,5.90%,5.90%
9:00 AM,EA,Retail Sales YoY JUN,1.30%,-3.1% ®,-0.50%,0.20%
10:00 AM,IE,Unemployment Rate JUL,5%,4.6% ®,,5.60%
10:00 AM,PT,Unemployment Rate Q2,5.60%,6.70%,,7.60%
10:30 AM,ES,Consumer Confidence JUL,53.1,60.7,,57.4
4:10 PM,RO,Interest Rate Decision,1.50%,1.75%,,
Thursday August 06 2020,,,Actual,Previous,Consensus,Forecast
4:30 AM,NL,Inflation Rate YoY JUL,1.70%,1.6% ®,,1.50%
6:00 AM,DE,Factory Orders MoM JUN,27.90%,10.40%,10.10%,10.20%
6:00 AM,GB,BoE Interest Rate Decision,0.10%,0.10%,0.10%,0.10%
6:00 AM,GB,BoE Inflation Report,,,,
6:00 AM,GB,BoE Quantitative Easing,£745B,£745B,£745B,£745B
6:00 AM,GB,MPC Meeting Minutes,,,,
6:00 AM,GB,BoE MPC Vote Hike,0/9,0/9,0/9,0/9
6:00 AM,GB,BoE MPC Vote Unchanged,9/9,9/9,9/9,9/9
6:00 AM,GB,BoE MPC Vote Cut,0/9,0/9,0/9,0/9
7:30 AM,DE,Construction PMI JUL,47.1,41.3,,50.4
8:00 AM,IT,Industrial Production MoM JUN,8.20%,41.6% ®,5.10%,8.20%
8:30 AM,GB,Construction PMI JUL,58.1,55.3,57,54.2
9:00 AM,GR,Unemployment Rate MAY,17%,15.7% ®,,16.10%
12:30 PM,CZ,CNB Interest Rate Decision,0.25%,0.25%,0.25%,0.25%
4:00 PM,DE,Bundesbank Beermann Speech,,,,
Friday August 07 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,DE,Balance of Trade JUN,€15.6B,€7.0B ®,,€ 1.4B
6:00 AM,DE,Industrial Production MoM JUN,8.90%,7.4% ®,8.10%,7.50%
6:45 AM,FR,Industrial Production MoM JUN,12.70%,19.9% ®,8.90%,11.10%
6:45 AM,FR,Balance of Trade JUN,€-8B,€-7.5B ®,,€ -2.3B
7:30 AM,GB,Halifax House Price Index MoM JUL,1.60%,-0.10%,,0.30%
7:30 AM,GB,Halifax House Price Index YoY JUL,3.80%,2.50%,,2.30%
8:00 AM,IT,Balance of Trade JUN,€6.232B,€5.584B,,€ 2.8B
Tuesday August 11 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,GB,Claimant Count Change JUL,94.4K,-28.1K,10K,5K
6:00 AM,GB,Average Earnings excl. Bonus JUN,-0.20%,0.70%,-0.10%,0.00%
6:00 AM,GB,Average Earnings incl. Bonus JUN,-1.20%,-0.30%,-1.10%,-1%
6:00 AM,GB,Unemployment Rate JUN,3.90%,3.90%,4.20%,4.20%
6:00 AM,GB,Employment Change MAY,-220K,-126K,-288K,-280K
9:00 AM,EA,ZEW Economic Sentiment Index AUG,64,59.6,,62
9:00 AM,DE,ZEW Economic Sentiment Index AUG,71.5,59.3,58,62
Wednesday August 12 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,GB,Balance of Trade JUN,£5.3B,£7.7B ®,,£2.8B
6:00 AM,GB,Business Investment QoQ Prel Q2,-31.40%,-0.30%,-2.50%,-3%
6:00 AM,GB,Business Investment YoY Prel Q2,-31.30%,0.80%,,-8.80%
6:00 AM,GB,GDP 3-Month Avg JUN,-20.40%,-18.7% ®,-21.20%,-20.40%
6:00 AM,GB,Manufacturing Production YoY JUN,-14.60%,-23.1% ®,-15%,-16.70%
6:00 AM,GB,GDP Growth Rate YoY Prel Q2,-21.70%,-1.70%,-22.40%,-23%
6:00 AM,GB,Construction Output YoY JUN,-24.80%,-40% ®,-29.50%,-20%
6:00 AM,GB,GDP Growth Rate QoQ Prel Q2,-20.40%,-2.20%,-20.50%,-20.40%
6:00 AM,GB,Industrial Production YoY JUN,-12.50%,-20%,-12.80%,-14%
6:00 AM,GB,Industrial Production MoM JUN,9.30%,6.2% ®,9.20%,8.70%
7:30 AM,SE,Inflation Rate MoM JUL,0.20%,0.60%,0.10%,0.30%
7:30 AM,SE,CPIF YoY JUL,0.50%,0.70%,0.30%,0.50%
8:00 AM,IT,Inflation Rate YoY Final JUL,-0.40%,-0.20%,-0.30%,-0.30%
9:00 AM,EA,Industrial Production YoY JUN,-12.30%,-20.4% ®,-11.50%,-12%
9:00 AM,EA,Industrial Production MoM JUN,9.10%,12.3% ®,10%,10%
Thursday August 13 2020,,,Actual,Previous,Consensus,Forecast
5:30 AM,FR,Unemployment Rate Q2,7.10%,7.80%,8.30%,8.50%
6:00 AM,DE,Inflation Rate YoY Final JUL,-0.10%,0.90%,-0.10%,-0.10%
6:00 AM,DE,Wholesale Prices YoY JUL,-2.60%,-3.30%,,-2.80%
6:00 AM,DE,Wholesale Prices MoM JUL,0.50%,0.60%,,0.30%
8:00 AM,FO,Unemployment Rate MAY,1.70%,1.60%,,1.50%
8:00 AM,FR,IEA Oil Market Report,,,,
10:00 AM,IE,Inflation Rate YoY JUL,-0.40%,-0.40%,,-0.30%
Friday August 14 2020,,,Actual,Previous,Consensus,Forecast
5:00 AM,EE,Unemployment Rate Q2,7.10%,5%,,6.20%
5:00 AM,FI,GDP Growth Rate YoY Prel Q2,-4.90%,-1.10%,,-10.50%
5:00 AM,FI,GDP Growth Rate QoQ Prel Q2,-3.20%,-0.90%,,-10.80%
6:00 AM,DK,GDP Growth Rate QoQ Adv Q2,-7.40%,-2%,,-10.30%
6:00 AM,RO,GDP Growth Rate QoQ Prel Q2,-12.30%,0.30%,,-11.50%
6:00 AM,RO,GDP Growth Rate YoY Prel Q2,-10.50%,2.40%,-10.60%,-14.40%
6:45 AM,FR,Inflation Rate YoY Final JUL,0.80%,0.20%,0.80%,0.80%
7:00 AM,HU,GDP Growth Rate YoY Prel Q2,-13.60%,2.20%,-10.50%,-12.50%
7:00 AM,HU,GDP Growth Rate QoQ Prel Q2,-14.50%,-0.40%,,-14.50%
7:00 AM,SK,GDP Growth Rate YoY Prel Q2,-12.10%,-3.70%,-15.50%,-12.30%
7:00 AM,SK,GDP Growth Rate QoQ Prel Q2,-8.30%,-5.20%,,-9.50%
7:30 AM,NL,GDP Growth Rate QoQ Flash Q2,-8.50%,-1.50%,-9.20%,-10.80%
7:30 AM,NL,GDP Growth Rate YoY Flash Q2,-9.30%,-0.20%,-9.70%,-11.80%
8:00 AM,PL,GDP Growth Rate YoY Prel Q2,-8.20%,2%,-8.60%,-10%
8:00 AM,PL,GDP Growth Rate QoQ Prel Q2,-8.90%,-0.40%,-9.60%,-8.90%
8:30 AM,PT,GDP Growth Rate QoQ 2nd Est Q2,-13.90%,-3.80%,-14.10%,-14.10%
8:30 AM,PT,GDP Growth Rate YoY 2nd Est Q2,-16.30%,-2.30%,-16.50%,-16.50%
9:00 AM,CY,GDP Growth Rate YoY Flash Q2,-11.9,0.80%,,-3.80%
9:00 AM,CY,GDP Growth Rate QoQ Flash Q2,-11.6,-1.30%,,-15%
9:00 AM,EA,Balance of Trade JUN,€21.2B,€9.4B,€12.6B,€11B
9:00 AM,EA,GDP Growth Rate YoY 2nd Est Q2,-15%,-3.10%,-15%,-15%
